"Juokseva numerointi";"Valtakunnallinen ID tsekattu";"Valtakunnallinen ID";"Ylläpitäjä organisaation nimi/lyhenne";"Kuntanumero";"Ylläpitäjän sisäinen pysäkki-ID";"Pysäkin nimi";"Pysäkin nimi SE";"X koord / Itä";"Y koord / Pohjoinen";"Koordinaatisto / vertausjärjestelmä";"Suunta, asteissa";"X_ETRS-TM35FIN";"Y_ETRS-TM35FIN";"suuntasarake";"suuntasarake2";"Suunta kansalaisen näkökulmasta";"Pysäkin tyyppi";"PYS_TY";"Pysäkin tunnus matkustajalle";"Tienumero";"Katuosoite";"Kunta";"Pysäkin varusteet";"varusteet_muokkaussarake";"PYSAKKI_KA";"Pysäkin saavutettavuus";"Esteettömyys-tiedot";"Voimassa alkaen";"Voimassa asti";"Muokattu";"Muokkaaja";"Maksuvyöhyke-viranomainen";"Maksu-vyöhyke";;;;"Digiroadista etsitty valtakunnallien tunniste"
12636;;208714;"Turku";"853";470;"Kupittaanpuisto";"Kuppisparken";3240797;6713052;"KKJ3";;;;;;;"-";7;;;"Uudenmaantie";;;;3;;;;;;;;;;;;
12637;;208715;"Turku";"853";471;"Itäkaari";"Östra bågen";3243127;6711343;"KKJ3";;;;;;;;7;;;"Biolinja";;;;3;;;;;;;;;;;;
12638;;208716;"Turku";"853";472;"Puutori";"Cygnaeus skola";3239870;6714153;"KKJ3";;;;;;;"-";7;;;"Maariankatu 10";;;;3;;;;;;;;;;;;
12639;;208717;"Turku";"853";473;"Varkkavuorenkatu";"Varkkabergsgatan";3238869;6715662;"KKJ3";;;;;;;6;6;;;"Satakunnantie";;;;3;;;;;;;;;;;;
12640;;208718;"Turku";"853";474;"Raikonkuja";"Raikogränden";3238592;6715841;"KKJ3";;;;;;;;7;;;"Satakunnantie";;;;3;;;;;;;;;;;;
12641;;208719;"Turku";"853";475;"Vakka-Suomentie";"Vakka-Suomivägen";3238201;6716103;"KKJ3";;;;;;;4;4;;;"Satakunnantie";;;;3;;;;;;;;;;;;
12642;;208720;"Turku";"853";476;"Markulantie";"Markulavägen";3237916;6716191;"KKJ3";;;;;;;"-";7;;;"Suikkilantie";;;;3;;;;;;;;;;;;
12643;;208721;"Turku";"853";477;"Pirttilähteenkatu";"Pirttilähdegatan";3237703;6715945;"KKJ3";;;;;;;;7;;;"Suikkilantie";;;;3;;;;;;;;;;;;
12644;;208722;"Turku";"853";478;"Ostoskeskus";"Köpcentrum";3237727;6715738;"KKJ3";;;;;;;;7;;;"Kustavintie";;;;3;;;;;;;;;;;;
12645;;208723;"Turku";"853";479;"Paakarlantie";"Bagarlavägen";3234684;6713576;"KKJ3";;;;;;;;7;;;"Pansiontie";;;;3;;;;;;;;;;;;
12646;;208724;"Turku";"853";480;"Talinkorventie";"Talinkorpivägen";3237632;6715637;"KKJ3";;;;;;;;7;;;"Talinkorventie 7";;;;3;;;;;;;;;;;;
12647;;208725;"Turku";"853";481;"Suikkilan koulu";"Suikkila skola";3237358;6715556;"KKJ3";;;;;;;"-";7;;;"Talinkorventie 9";;;;3;;;;;;;;;;;;
12648;;208726;"Turku";"853";482;"Göteborginkatu";"Göteborgsgatan";3237213;6715517;"KKJ3";;;;;;;;7;;;"Talinkorventie";;;;3;;;;;;;;;;;;
12649;;208727;"Turku";"853";483;"Varnankatu";"Varnagatan";3237208;6715306;"KKJ3";;;;;;;;7;;;"Göteborginkatu";;;;3;;;;;;;;;;;;
12650;;208728;"Turku";"853";484;"Bergeninkatu";"Bergengatan";3237328;6715126;"KKJ3";;;;;;;;7;;;"Leningradinkatu";;;;3;;;;;;;;;;;;
12651;;208729;"Turku";"853";485;"Suikkila";"Suikkila";3237592;6715178;"KKJ3";;;;;;;"-";7;;;"Bratislavankatu";;;;3;;;;;;;;;;;;
12652;;208730;"Turku";"853";486;"Bergeninkatu";"Bergengatan";3237267;6715188;"KKJ3";;;;;;;;7;;;"Göteborginkatu";;;;3;;;;;;;;;;;;
12653;;208731;"Turku";"853";487;"Varnankatu";"Varnagatan";3237187;6715397;"KKJ3";;;;;;;"-";7;;;"Göteborginkatu";;;;3;;;;;;;;;;;;
12654;;208732;"Turku";"853";488;"Göteborginkatu";"Göteborgsgatan";3237231;6715498;"KKJ3";;;;;;;"-";7;;;"Talinkorventie";;;;3;;;;;;;;;;;;
12655;;208733;"Turku";"853";489;"Suikkilan koulu";"Suikkila skola";3237430;6715584;"KKJ3";;;;;;;"-";7;;;"Talinkorventie 12";;;;3;;;;;;;;;;;;
12656;;208734;"Turku";"853";490;"Talinkorventie";"Talinkorpivägen";3237700;6715617;"KKJ3";;;;;;;;7;;;"Talinkorventie 8";;;;3;;;;;;;;;;;;
12657;;208735;"Turku";"853";491;"Itäkaari";"Östra bågen";3243046;6711427;"KKJ3";;;;;;;;7;;;"Biolinja";;;;3;;;;;;;;;;;;
12658;;208736;"Turku";"853";492;"Ostoskeskus";"Köpcentrum";3237796;6715727;"KKJ3";;;;;;;;7;;;"Kustavintie";;;;3;;;;;;;;;;;;
12659;;208737;"Turku";"853";493;"Pirttilähteenkatu";"Pirttilähdegatan";3237770;6715994;"KKJ3";;;;;;;;7;;;"Suikkilantie";;;;3;;;;;;;;;;;;
12660;;208738;"Turku";"853";494;"Markulantie";"Markulavägen";3238011;6716202;"KKJ3";;;;;;;6;6;;;"Satakunnantie";;;;3;;;;;;;;;;;;
12661;;208739;"Turku";"853";495;"Vakka-Suomentie";"Vakka-Suomivägen";3238305;6715983;"KKJ3";;;;;;;4;4;;;"Satakunnantie";;;;3;;;;;;;;;;;;
12662;;208740;"Turku";"853";496;"Raikonkuja";"Raikogränden";3238595;6715821;"KKJ3";;;;;;;;7;;;"Satakunnantie";;;;3;;;;;;;;;;;;
12663;;208741;"Turku";"853";497;"Terminaali 2";"Terminal 2";3240425;6720625;"KKJ3";;;;;;;"-";7;;;"Lentoasema, terminaali 2";;;;3;;;;;;;;;;;;
12664;;208742;"Turku";"853";498;"Messukatu";"Mässgatan";3235169;6714207;"KKJ3";;;;;;;"-";7;;;"Kirjaltajankatu";;;;3;;;;;;;;;;;;
12665;;208743;"Turku";"853";499;"Kupittaanpuisto";"Kuppisparken";3240868;6712833;"KKJ3";;;;;;;4;4;;;"Uudenmaantie";;;;3;;;;;;;;;;;;
12666;;208744;"Turku";"853";500;"Jäähalli";"Ishallen";3240986;6712587;"KKJ3";;;;;;;;7;;;"Uudenmaantie";;;;3;;;;;;;;;;;;
12667;;208745;"Turku";"853";501;"Vasaramäki";"Hammarbacka";3241052;6712294;"KKJ3";;;;;;;4;4;;;"Uudenmaantie";;;;3;;;;;;;;;;;;
12668;;208746;"Turku";"853";502;"Kivikartiontie";"Stenkonsvägen";3241132;6712066;"KKJ3";;;;;;;6;6;;;"Uudenmaantie";;;;3;;;;;;;;;;;;
12669;;208747;"Turku";"853";503;"Henrikinkirkko";"Henriks kyrka";3241119;6711713;"KKJ3";;;;;;;;7;;;"Peltolantie";;;;3;;;;;;;;;;;;
12670;;208748;"Turku";"853";504;"Petrelius";"Petrelius";3241004;6711470;"KKJ3";;;;;;;;7;;;"Peltolantie";;;;3;;;;;;;;;;;;
12671;;208749;"Turku";"853";505;"Kaurakatu";"Havregatan";3241011;6711117;"KKJ3";;;;;;;;7;;;"Peltolantie";;;;3;;;;;;;;;;;;
12672;;208750;"Turku";"853";506;"Ilpoistentie";"Ilpoisvägen";3241187;6710616;"KKJ3";;;;;;;;7;;;"Hamppukatu";;;;3;;;;;;;;;;;;
12673;;208751;"Turku";"853";507;"Pellavakatu";"Lingatan";3240979;6710764;"KKJ3";;;;;;;;7;;;"Peltolantie";;;;3;;;;;;;;;;;;
12674;;208752;"Turku";"853";508;"Ilpoistentie";"Ilpoisvägen";3241104;6710619;"KKJ3";;;;;;;;7;;;"Ilpoistentie";;;;3;;;;;;;;;;;;
12675;;208753;"Turku";"853";509;"Siirtolapuutarha";"Koloniträdgården";3241039;6710451;"KKJ3";;;;;;;;7;;;"Ilpoistentie";;;;3;;;;;;;;;;;;
12676;;208754;"Turku";"853";510;"Ilpoistenmäki";"Ilpoisbacken";3240756;6710455;"KKJ3";;;;;;;;7;;;"Lauklähteenkatu";;;;3;;;;;;;;;;;;
12677;;208755;"Turku";"853";511;"Ostoskeskus";"Köpcentrum";3240604;6710503;"KKJ3";;;;;;;;7;;;"Jaakkimankatu";;;;3;;;;;;;;;;;;
12678;;208756;"Turku";"853";512;"Jaakkimankatu";"Joachimsgatan";3240592;6710340;"KKJ3";;;;;;;;7;;;"Jaakkimankatu";;;;3;;;;;;;;;;;;
12679;;208757;"Turku";"853";513;"Ilpoinen";"Ilpois";3240560;6710131;"KKJ3";;;;;;;;7;;;"Jaakkimankatu 7";;;;3;;;;;;;;;;;;
12680;;208758;"Turku";"853";514;"Murkionkatu";"Murkiogatan";3240985;6710000;"KKJ3";;;;;;;;7;;;"Eteläkaari";;;;3;;;;;;;;;;;;
12681;;208759;"Turku";"853";515;"Ilpoistenrinne";"Ilpoisbrinken";3240421;6709771;"KKJ3";;;;;;;;7;;;"Eteläkaari";;;;3;;;;;;;;;;;;
12682;;208760;"Turku";"853";516;"Juhanankatu";"Johansgatan";3239932;6709807;"KKJ3";;;;;;;;7;;;"Eteläkaari";;;;3;;;;;;;;;;;;
12683;;208761;"Turku";"853";517;"Pulkkavuori";"Pulkkavuori";3240232;6709783;"KKJ3";;;;;;;;7;;;"Eteläkaari";;;;3;;;;;;;;;;;;
12684;;208762;"Turku";"853";518;"Ilpoistenrinne";"Ilpoisbrinken";3240464;6709747;"KKJ3";;;;;;;;7;;;"Eteläkaari";;;;3;;;;;;;;;;;;
12685;;208763;"Turku";"853";519;"Murkionkatu";"Murkiogatan";3241051;6710040;"KKJ3";;;;;;;;7;;;"Eteläkaari";;;;3;;;;;;;;;;;;
12686;;208764;"Turku";"853";520;"Messukatu";"Mässgatan";3235150;6714209;"KKJ3";;;;;;;"-";7;;;"Kirjaltajankatu";;;;3;;;;;;;;;;;;
12687;;208765;"Turku";"853";521;"Rahtiasema";"Fraktstation";3239726;6714424;"KKJ3";;;;;;;"-";7;;;"Läntinen Pitkäkatu 11";;;;3;;;;;;;;;;;;
12688;;208766;"Turku";"853";522;"Pallivahan koulu";"Pallivaha skola";3240738;6717332;"KKJ3";;;;;;;"-";7;;;"Paltankatu 13";;;;3;;;;;;;;;;;;
12689;;208768;"Turku";"853";524;"Sairashuoneenkatu";"Lasarettsgatan";3238632;6713876;"KKJ3";;;;;;;;7;;;"Pansiontie 1";;;;3;;;;;;;;;;;;
12690;;208769;"Turku";"853";525;"Annanpuisto";"Annaparken";3238423;6713752;"KKJ3";;;;;;;;7;;;"Ruissalonie 13";;;;3;;;;;;;;;;;;
12691;;208770;"Turku";"853";526;"Artturinkatu";"Arthursgatan";3238230;6713637;"KKJ3";;;;;;;;7;;;"Ruissalontie 23";;;;3;;;;;;;;;;;;
12692;;208771;"Turku";"853";527;"Puhdistamo";"Reningsverket";3237895;6713454;"KKJ3";;;;;;;;7;;;"Ruissalontie 37";;;;3;;;;;;;;;;;;
12693;;208772;"Turku";"853";528;"Vaasanpuisto";"Vasaparken";3237686;6713408;"KKJ3";;;;;;;;7;;;"Ruissalontie";;;;3;;;;;;;;;;;;
12694;;208774;"Turku";"853";530;"Kanslerintie";"Kanslersvägen";3237247;6713508;"KKJ3";;;;;;;;7;;;"Pansiontie";;;;3;;;;;;;;;;;;
12695;;208775;"Turku";"853";531;"Tuontikatu";"Importgatan";3236930;6713730;"KKJ3";;;;;;;;7;;;"Vientiväylä";;;;3;;;;;;;;;;;;
12696;;208776;"Turku";"853";532;"Vapaavarasto";"Frilagret";3236813;6713245;"KKJ3";;;;;;;;7;;;"Tuontikatu";;;;3;;;;;;;;;;;;
12697;;208777;"Turku";"853";533;"Ruissalonsilta";"Runsalabron";3236307;6712921;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12698;;208778;"Turku";"853";534;"Marjaniementie";"Marjaniemivägen";3235792;6712717;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12699;;208779;"Turku";"853";535;"Tammela";"Tammela";3235496;6712612;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12700;;208780;"Turku";"853";536;"Resiinakatu";"Dressingatan";3238812;6714352;"KKJ3";;;;;;;"-";7;;;"Köydenpunojankatu";;;;3;;;;;;;;;;;;
12701;;208781;"Turku";"853";537;"Kansanpuistontie";"Folkparksvägen";3235017;6712304;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12702;;208782;"Turku";"853";538;"Rauhalantie";"Fridhemsvägen";3234715;6712220;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12703;;208783;"Turku";"853";539;"Lugnetintie";"Lugnetvägen";3234407;6712081;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12704;;208784;"Turku";"853";540;"Pikku-Pukintie";"Lilla Bocksvägen";3233959;6711955;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12705;;208785;"Turku";"853";541;"Tammimäki";"Tammimäki";3233659;6711806;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12706;;208786;"Turku";"853";542;"Tammimäki";"Tammimäki";3233545;6711800;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12707;;208787;"Turku";"853";543;"Honkapirtti";"Honkapirtti";3233180;6711682;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12708;;208788;"Turku";"853";544;"Iso-Pukintie";"Stora Bocksvägen";3232698;6711658;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12709;;208789;"Turku";"853";545;"Birkka";"Birka";3232398;6711761;"KKJ3";;;;;;;"-";7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12710;;208790;"Turku";"853";546;"Birkka";"Birka";3232222;6711740;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie 473";;;;3;;;;;;;;;;;;
12711;;208791;"Turku";"853";547;"Kallanpää";"Kallanpää";3231953;6711781;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12712;;208792;"Turku";"853";548;"Kuuvantie";"Kuvavägen";3231585;6711731;"KKJ3";;;;;;;"-";7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12713;;208793;"Turku";"853";549;"Hietalantie";"Hietalavägen";3231102;6711809;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12714;;208794;"Turku";"853";550;"Villa Y-Hovi";"Villa Y-Hovi";3230894;6711771;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12715;;208795;"Turku";"853";551;"Ykköspirtti";"Ykköspirtti";3230843;6711764;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12716;;208796;"Turku";"853";552;"Kukkarokiventie";"Kukkarokivivägen";3230530;6711768;"KKJ3";;;;;;;;7;;;"Saarontie";;;;3;;;;;;;;;;;;
12717;;208797;"Turku";"853";553;"Ruissalo ";"Runsala";3230115;6711421;"KKJ3";;;;;;;"-";7;;;"Saarontie";;;;3;;;;;;;;;;;;
12718;;208798;"Turku";"853";554;"Resiinakatu";"Dressingatan";3238722;6714329;"KKJ3";;;;;;;"-";7;;;"Köydenpunojankatu";;;;3;;;;;;;;;;;;
12719;;208799;"Turku";"853";555;"Kukkarokiventie";"Kukkarokivivägen";3230541;6711764;"KKJ3";;;;;;;;7;;;"Saarontie";;;;3;;;;;;;;;;;;
12720;;208800;"Turku";"853";556;"Kylpylä";"Badanläggningen";3230637;6711551;"KKJ3";;;;;;;;7;;;"Ruissalo";;;;3;;;;;;;;;;;;
12721;;208801;"Turku";"853";557;"Villa Y-Hovi";"Villa Y-Hovi";3230877;6711742;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12722;;208802;"Turku";"853";558;"Hietalantie";"Hietalavägen";3231145;6711786;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12723;;208803;"Turku";"853";559;"Kuuvantie";"Kuvavägen";3231506;6711731;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12724;;208804;"Turku";"853";560;"Kallanpää";"Kallanpää";3232011;6711751;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12725;;208805;"Turku";"853";561;"Birkka";"Birka";3232254;6711733;"KKJ3";;;;;;;"-";7;;;"Ruissalon puistotie 476";;;;3;;;;;;;;;;;;
12726;;208806;"Turku";"853";562;"Birkka";"Birka";3232461;6711725;"KKJ3";;;;;;;"-";7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12727;;208807;"Turku";"853";563;"Iso-Pukintie";"Stora Bocksvägen";3232734;6711644;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12728;;208808;"Turku";"853";564;"Honkapirtti";"Honkapirtti";3233149;6711661;"KKJ3";;;;;;;"-";7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12729;;208809;"Turku";"853";565;"Tammimäki";"Tammimäki";3233505;6711761;"KKJ3";;;;;;;"-";7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12730;;208810;"Turku";"853";566;"Tammimäki";"Tammimäki";3233692;6711821;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12731;;208811;"Turku";"853";567;"Pikku-Pukintie";"Lilla Bocksvägen";3234018;6711976;"KKJ3";;;;;;;"-";7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12732;;208812;"Turku";"853";568;"Lugnetintie";"Lugnetvägen";3234383;6712059;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12733;;208813;"Turku";"853";569;"Rauhalantie";"Fridhemsvägen";3234681;6712196;"KKJ3";;;;;;;"-";7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12734;;208814;"Turku";"853";570;"Kansanpuistontie";"Folkparksvägen";3234960;6712272;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12735;;208815;"Turku";"853";571;"Kartanontie";"Herrgårdsvägen";3235316;6712310;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12736;;208816;"Turku";"853";572;"Tammela";"Tammela";3235518;6712633;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12737;;208817;"Turku";"853";573;"Marjaniementie";"Marjaniemivägen";3235829;6712700;"KKJ3";;;;;;;;7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12738;;208818;"Turku";"853";574;"Ruissalonsilta";"Runsalabron";3236245;6712820;"KKJ3";;;;;;;"-";7;;;"Ruissalon puistotie";;;;3;;;;;;;;;;;;
12739;;208819;"Turku";"853";575;"Vapaavarasto";"Frilagret";3236866;6713263;"KKJ3";;;;;;;;7;;;"Tuontikatu";;;;3;;;;;;;;;;;;
12740;;208820;"Turku";"853";576;"Tuontikatu";"Importgatan";3236938;6713627;"KKJ3";;;;;;;;7;;;"Tuontiväylä";;;;3;;;;;;;;;;;;
12741;;208821;"Turku";"853";577;"Perennakatu";"Perenngatan";3238730;6718367;"KKJ3";;;;;;;"-";7;;;"Aurorankatu";;;;3;;;;;;;;;;;;
12742;;208822;"Turku";"853";578;"Patterinhaka";"Batterihagen";3237447;6713404;"KKJ3";;;;;;;"-";7;;;"Kanslerintie 5";;;;3;;;;;;;;;;;;
12743;;208823;"Turku";"853";579;"Vaasanpuisto";"Vasaparken";3237745;6713402;"KKJ3";;;;;;;;7;;;"Ruissalontie ";;;;3;;;;;;;;;;;;
12744;;208824;"Turku";"853";580;"Puhdistamo";"Reningsverket";3237980;6713474;"KKJ3";;;;;;;;7;;;"Ruissalontie";;;;3;;;;;;;;;;;;
12745;;208825;"Turku";"853";581;"Artturinkatu";"Arthursgatan";3238143;6713570;"KKJ3";;;;;;;;7;;;"Ruissalontie";;;;3;;;;;;;;;;;;
12746;;208826;"Turku";"853";582;"Annanpuisto";"Annaparken ";3238345;6713693;"KKJ3";;;;;;;;7;;;"Ruissalontie 4";;;;3;;;;;;;;;;;;
12747;;208827;"Turku";"853";583;"Sairashuoneenkatu";"Lasarettsgatan";3238534;6713766;"KKJ3";;;;;;;;7;;;"Pasiontie";;;;3;;;;;;;;;;;;
12748;;208828;"Turku";"853";584;"Humalistonkatu";"Humlegårdsgatan";3239360;6713917;"KKJ3";;;;;;;;7;;;"Puutarhakatu 10";;;;3;;;;;;;;;;;;
12749;;208836;"Turku";"853";592;"Liljalaakso";"Liljedalen";3238889;6718961;"KKJ3";;;;;;;"-";7;;;"Kuninkojankaari";;;;3;;;;;;;;;;;;
12750;;208839;"Turku";"853";595;"Kansanpuisto ";"Folkparken";3234753;6711700;"KKJ3";;;;;;;;7;;;"Jarno Saarisen tie";;;;3;;;;;;;;;;;;
12751;;208840;"Turku";"853";596;"Wibeliuksenpuisto";"Wibeliusparken";3239708;6710222;"KKJ3";;;;;;;;7;;;"Ispoisten puistotie";;;;3;;;;;;;;;;;;
12752;;208841;"Turku";"853";597;"Kaarlenpuisto";"Karlaparken";3239798;6710697;"KKJ3";;;;;;;"-";7;;;"Ispoisten puistotie";;;;3;;;;;;;;;;;;
12753;;208842;"Turku";"853";598;"Rätiälänkatu";"Rätiälägatan";3239684;6711094;"KKJ3";;;;;;;"-";7;;;"Ispoisten puistotie";;;;3;;;;;;;;;;;;
12754;;208843;"Turku";"853";599;"Wibeliuksenpuisto";"Wibeliusparken";3239691;6710179;"KKJ3";;;;;;;;7;;;"Ispoisten puistotie";;;;3;;;;;;;;;;;;
12755;;208844;"Turku";"853";600;"Ratsukonkatu";"Ekipagegatan";3239611;6709827;"KKJ3";;;;;;;;7;;;"Rykmentintie";;;;3;;;;;;;;;;;;
12756;;208845;"Turku";"853";601;"Rusthollinkatu";"Rusthållsgatan";3239249;6709909;"KKJ3";;;;;;;;7;;;"Rykmentintie";;;;3;;;;;;;;;;;;
12757;;208846;"Turku";"853";602;"Ratsukonkatu";"Ekipagegatan";3239562;6709712;"KKJ3";;;;;;;"-";7;;;"Rykmentintie";;;;3;;;;;;;;;;;;
12758;;208847;"Turku";"853";603;"Tulppaanipolku";"Tulpanstigen";3238722;6718531;"KKJ3";;;;;;;"-";7;;;"Perennakatu";;;;3;;;;;;;;;;;;
12759;;208848;"Turku";"853";604;"Vähäheikkiläntie";"Lillheikkilävägen";3239652;6711779;"KKJ3";;;;;;;"-";7;;;"Askaistentie";;;;3;;;;;;;;;;;;
12760;;208849;"Turku";"853";605;"Askaistentie";"Askaisvägen";3239515;6712170;"KKJ3";;;;;;;;7;;;"Kunnallissairaalantie";;;;3;;;;;;;;;;;;
12761;;208850;"Turku";"853";606;"Vähäheikkiläntie";"Lillheikkilävägen";3240122;6712180;"KKJ3";;;;;;;"-";7;;;"Luolavuorentie";;;;3;;;;;;;;;;;;
12762;;208851;"Turku";"853";607;"Pääterveysasema";"Huvudhälsocentralen";3240090;6712467;"KKJ3";;;;;;;"-";7;;;"Luolavuorentie";;;;3;;;;;;;;;;;;
12763;;208852;"Turku";"853";608;"Takamaantie";"Utmarksvägen";3240793;6712351;"KKJ3";;;;;;;"-";7;;;"Kaskentie 9";;;;3;;;;;;;;;;;;
12764;;208853;"Turku";"853";609;"Vähäheikkiläntie";"Lillheikkilävägen";3240594;6712502;"KKJ3";;;;;;;"-";7;;;"Kaskentie";;;;3;;;;;;;;;;;;
12765;;208854;"Turku";"853";610;"Kunnallissairaalantie";"Kommunalsjukhusvägen";3240440;6712750;"KKJ3";;;;;;;;7;;;"Kaskentie 2";;;;3;;;;;;;;;;;;
12766;;208855;"Turku";"853";611;"Ahjokatu";"Ässjegatan";3233520;6713814;"KKJ3";;;;;;;;7;;;"Ahjokatu";;;;3;;;;;;;;;;;;
12767;;208856;"Turku";"853";612;"Kastuntie";"Kastuvägen";3240113;6715366;"KKJ3";;;;;;;;7;;;"Tampereen valtatie";;;;3;;;;;;;;;;;;
12768;;208857;"Turku";"853";613;"Parrantie";"Partavägen";3239974;6715808;"KKJ3";;;;;;;6;6;;;"Tampereen valtatie";;;;3;;;;;;;;;;;;
12769;;208858;"Turku";"853";614;"Kastuntie";"Kastuvägen";3240376;6716064;"KKJ3";;;;;;;;7;;;"Mullintie";;;;3;;;;;;;;;;;;
12770;;208859;"Turku";"853";615;"Taskulantie";"Taskulavägen";3240655;6716249;"KKJ3";;;;;;;;7;;;"Mullintie 9";;;;3;;;;;;;;;;;;
12771;;208860;"Turku";"853";616;"Punomontie";"Spinnerivägen";3240377;6716515;"KKJ3";;;;;;;;7;;;"Pulmussuontie";;;;3;;;;;;;;;;;;
12772;;208861;"Turku";"853";617;"Tulppaanipolku";"Tulpanstigen";3238720;6718514;"KKJ3";;;;;;;"-";7;;;"Perennakatu";;;;3;;;;;;;;;;;;
12773;;208862;"Turku";"853";618;"Valkiasvuorentie";"Valkiaisvuorivägen";3240514;6716881;"KKJ3";;;;;;;;7;;;"Pulmussuontie 55";;;;3;;;;;;;;;;;;
12774;;208863;"Turku";"853";619;"Kaerlantie";"Kaerlavägen";3240660;6717059;"KKJ3";;;;;;;;7;;;"Pulmussuonkatu";;;;3;;;;;;;;;;;;
12775;;208864;"Turku";"853";620;"Valkiasvuorenkatu";"Valkiaisvuorigatan";3240911;6717271;"KKJ3";;;;;;;;7;;;"Pulmussuonkatu 75";;;;3;;;;;;;;;;;;
12776;;208865;"Turku";"853";621;"Takakirves";"Takakirves";3240839;6717472;"KKJ3";;;;;;;"-";7;;;"Paltankatu 12";;;;3;;;;;;;;;;;;
12777;;208866;"Turku";"853";622;"Valkiasvuorenkatu";"Valkiaisvuorigatan";3240838;6717230;"KKJ3";;;;;;;"-";7;;;"Pulmussuonkatu 84";;;;3;;;;;;;;;;;;
12778;;208867;"Turku";"853";623;"Kaerlantie";"Kaerlavägen";3240608;6717019;"KKJ3";;;;;;;"-";7;;;"Pulmussuontie 72";;;;3;;;;;;;;;;;;
12779;;208868;"Turku";"853";624;"Valkiasvuorentie";"Valkiaisvuorivägen";3240482;6716848;"KKJ3";;;;;;;"-";7;;;"Pulmussuontie 62";;;;3;;;;;;;;;;;;
12780;;208869;"Turku";"853";625;"Punomontie";"Spinnerivägen";3240355;6716568;"KKJ3";;;;;;;;7;;;"Pulmussuontie 40";;;;3;;;;;;;;;;;;
12781;;208870;"Turku";"853";626;"Taskulantie";"Taskulavägen";3240650;6716255;"KKJ3";;;;;;;;7;;;"Mullintie 16";;;;3;;;;;;;;;;;;
12782;;208871;"Turku";"853";627;"Kastuntie";"Kastuvägen";3240362;6716062;"KKJ3";;;;;;;"-";7;;;"Mullintie 2";;;;3;;;;;;;;;;;;
12783;;208872;"Turku";"853";628;"Laihasmäentie";"Laihasmäkivägen";3240066;6715889;"KKJ3";;;;;;;;7;;;"Parrantie 6";;;;3;;;;;;;;;;;;
12784;;208873;"Turku";"853";629;"Parrantie";"Partavägen";3239957;6715774;"KKJ3";;;;;;;6;6;;;"Tampereen valtatie";;;;3;;;;;;;;;;;;
12785;;208874;"Turku";"853";630;"Kastuntie";"Kastuvägen";3240102;6715339;"KKJ3";;;;;;;"-";7;;;"Tampereen valtatie";;;;3;;;;;;;;;;;;
